split,sent_id,token_id,token,lemma,upos,head,deprel
train,ParlaMint-UA_2022-01-25-m0.u27.p1.lang1.s1,4,Павлу,Павло,PROPN,3,nmod
train,ParlaMint-UA_2022-01-25-m0.u27.p1.lang1.s1,5,Фролову,Фролов,PROPN,4,flat:name
train,ParlaMint-UA_2022-01-25-m0.u27.p1.lang1.s1,6,.,.,PUNCT,1,punct
train,ParlaMint-UA_2022-01-25-m0.u28.p1.lang1.s1,1,Павло,Павло,PROPN,0,root
train,ParlaMint-UA_2022-01-25-m0.u28.p1.lang1.s1,2,Фролов,Фролов,PROPN,1,flat:name
train,ParlaMint-UA_2022-01-25-m0.u28.p1.lang1.s1,3,",",",",PUNCT,4,punct
train,ParlaMint-UA_2022-01-25-m0.u28.p1.lang1.s1,4,будь,бути,VERB,1,parataxis
train,ParlaMint-UA_2022-01-25-m0.u28.p1.lang1.s1,5,ласка,ласка,NOUN,4,fixed
train,ParlaMint-UA_2022-01-25-m0.u28.p1.lang1.s1,6,.,.,PUNCT,1,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s1,1,Доброго,добрий,ADJ,2,amod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s1,2,дня,день,NOUN,0,root
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s1,3,",",",",PUNCT,6,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s1,4,шановні,шановний,ADJ,6,amod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s1,5,народні,народний,ADJ,6,amod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s1,6,депутати,депутат,NOUN,2,vocative
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s1,7,!,!,PUNCT,2,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s2,1,Сьогодні,сьогодні,ADV,4,advmod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s2,2,ми,ми,PRON,4,nsubj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s2,3,знову,знову,ADV,4,advmod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s2,4,розглядаємо,розглядати,VERB,0,root
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s2,5,постанову,постанова,NOUN,4,obj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s2,6,про,про,ADP,7,case
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s2,7,скасування,скасування,NOUN,5,nmod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s2,8,рішення,рішення,NOUN,7,nmod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s2,9,Верховної,верховний,ADJ,10,amod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s2,10,Ради,рада,NOUN,8,nmod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s2,11,і,і,CCONJ,15,cc
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s2,12,ми,ми,PRON,15,nsubj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s2,13,знову,знову,ADV,15,advmod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s2,14,фактично,фактично,ADV,15,advmod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s2,15,блокуємо,блокувати,VERB,4,conj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s2,16,роботу,робота,NOUN,15,obj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s2,17,Верховної,верховний,ADJ,18,amod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s2,18,Ради,рада,NOUN,16,nmod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s2,19,.,.,PUNCT,4,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s3,1,Дивіться,дивитися,VERB,0,root
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s3,2,",",",",PUNCT,10,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s3,3,в,в,ADP,5,case
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s3,4,сьомому,сьомий,ADJ,5,amod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s3,5,скликанні,скликання,NOUN,10,obl
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s3,6,за,за,ADP,8,case
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s3,7,все,весь,DET,8,det
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s3,8,скликання,скликання,NOUN,10,obl
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s3,9,було,бути,AUX,10,aux:pass
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s3,10,зареєстровано,зареєструвати,VERB,1,parataxis
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s3,11,всього,всього,PART,12,advmod:emph
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s3,12,40,40,NUM,14,nummod:gov
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s3,13,таких,такий,DET,14,det
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s3,14,постанов,постанова,NOUN,10,obj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s3,15,.,.,PUNCT,1,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s4,1,В,в,ADP,3,case
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s4,2,минулому,минулий,ADJ,3,amod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s4,3,скликанні,скликання,NOUN,12,obl
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s4,4,за,за,ADP,7,case
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s4,5,майже,майже,ADV,6,advmod:emph
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s4,6,п'ять,п'ять,NUM,7,nummod:gov
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s4,7,років,рік,NOUN,12,obl
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s4,8,роботи,робота,NOUN,7,nmod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s4,9,Верховної,верховний,ADJ,10,amod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s4,10,Ради,рада,NOUN,8,nmod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s4,11,було,бути,AUX,12,aux:pass
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s4,12,зареєстровано,зареєструвати,VERB,0,root
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s4,13,117,117,NUM,15,nummod:gov
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s4,14,таких,такий,DET,15,det
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s4,15,постанов,постанова,NOUN,12,obj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s4,16,.,.,PUNCT,12,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s5,1,В,в,ADP,4,case
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s5,2,цьому,цей,DET,4,det
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s5,3,дев'ятому,дев'ятий,ADJ,4,amod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s5,4,скликанні,скликання,NOUN,12,obl
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s5,5,",",",",PUNCT,7,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s5,6,шановні,шановний,ADJ,7,amod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s5,7,колеги,колега,NOUN,12,vocative
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s5,8,",",",",PUNCT,9,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s5,9,увага,увага,NOUN,12,parataxis
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s5,10,",",",",PUNCT,9,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s5,11,ми,ми,PRON,12,nsubj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s5,12,працюємо,працювати,VERB,0,root
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s5,13,лише,лише,PART,14,advmod:emph
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s5,14,два,два,NUM,15,nummod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s5,15,роки,рік,NOUN,12,obl
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s5,16,і,і,CCONJ,18,cc
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s5,17,кілька,кілька,DET,18,det:numgov
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s5,18,місяців,місяць,NOUN,15,conj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s5,19,",",",",PUNCT,22,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s5,20,вже,вже,ADV,21,advmod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s5,21,167,167,NUM,22,nummod:gov
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s5,22,постанов,постанова,NOUN,12,parataxis
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s5,23,.,.,PUNCT,22,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s6,1,Ну,ну,PART,6,discourse
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s6,2,",",",",PUNCT,1,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s6,3,навіщо,навіщо,ADV,6,advmod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s6,4,ви,ви,PRON,6,nsubj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s6,5,їх,вони,PRON,6,obj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s6,6,реєструєте,реєструвати,VERB,0,root
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s6,7,?,?,PUNCT,6,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s7,1,Ви,ви,PRON,3,nsubj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s7,2,їх,вони,PRON,3,obj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s7,3,реєструєте,реєструвати,VERB,0,root
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s7,4,тільки,тільки,PART,6,advmod:emph
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s7,5,для,для,ADP,6,case
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s7,6,того,те,PRON,3,obl
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s7,7,",",",",PUNCT,10,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s7,8,щоб,щоб,SCONJ,10,mark
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s7,9,не,не,PART,10,advmod:neg
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s7,10,дати,дати,VERB,6,acl
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s7,11,Верховній,верховний,ADJ,12,amod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s7,12,Раді,рада,NOUN,10,iobj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s7,13,працювати,працювати,VERB,10,xcomp
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s7,14,.,.,PUNCT,3,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s8,1,Це,це,PRON,10,nsubj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s8,2,є,бути,AUX,10,cop
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s8,3,сама,сам,DET,10,det
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s8,4,",",",",PUNCT,5,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s8,5,що,що,PRON,3,fixed
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s8,6,ні,ні,PART,3,fixed
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s8,7,на,на,ADP,3,fixed
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s8,8,є,бути,VERB,3,fixed
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s8,9,парламентська,парламентський,ADJ,10,amod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s8,10,обструкція,обструкція,NOUN,0,root
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s8,11,",",",",PUNCT,17,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s8,12,тому,тому,ADV,17,mark
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s8,13,що,що,SCONJ,12,fixed
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s8,14,жодна,жодний,DET,15,det
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s8,15,постанова,постанова,NOUN,17,nsubj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s8,16,не,не,PART,17,advmod:neg
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s8,17,набирає,набирати,VERB,10,advcl
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s8,18,голоси,голос,NOUN,17,obj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s8,19,.,.,PUNCT,10,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s9,1,За,за,ADP,3,case
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s9,2,десять,десять,NUM,3,nummod:gov
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s9,3,років,рік,NOUN,17,obl
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s9,4,останніх,останній,ADJ,3,amod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s9,5,",",",",PUNCT,9,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s9,6,більш,більше,ADV,9,advmod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s9,7,ніж,ніж,SCONJ,6,fixed
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s9,8,десять,десять,NUM,9,nummod:gov
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s9,9,років,рік,NOUN,3,conj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s9,10,Верховної,верховний,ADJ,11,amod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s9,11,Ради,рада,NOUN,9,nmod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s9,12,жодна,жодний,DET,14,det
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s9,13,така,такий,DET,14,det
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s9,14,постанова,постанова,NOUN,17,nsubj:pass
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s9,15,не,не,PART,17,advmod:neg
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s9,16,була,бути,AUX,17,cop
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s9,17,прийнята,прийнятий,ADJ,0,root
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s9,18,",",",",PUNCT,21,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s9,19,не,не,PART,21,advmod:neg
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s9,20,була,бути,AUX,21,cop
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s9,21,проголосована,проголосований,ADJ,17,conj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s9,22,.,.,PUNCT,17,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s10,1,Навіщо,навіщо,ADV,3,advmod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s10,2,ви,ви,PRON,3,nsubj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s10,3,блокуєте,блокувати,VERB,0,root
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s10,4,роботу,робота,NOUN,3,obj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s10,5,Верховної,верховний,ADJ,6,amod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s10,6,Ради,рада,NOUN,4,nmod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s10,7,.,.,PUNCT,3,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,1,Ви,ви,PRON,2,nsubj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,2,маєте,мати,VERB,0,root
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,3,конституційні,конституційний,ADJ,4,amod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,4,можливості,можливість,NOUN,2,obj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,5,скасувати,скасувати,VERB,4,acl
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,6,рішення,рішення,NOUN,5,obj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,7,",",",",PUNCT,9,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,8,прийнятий,прийнятий,ADJ,9,amod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,9,закон,закон,NOUN,6,conj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,10,Верховної,верховний,ADJ,11,amod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,11,Ради,рада,NOUN,9,nmod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,12,",",",",PUNCT,13,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,13,звернення,звернення,NOUN,6,conj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,14,до,до,ADP,16,case
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,15,Конституційного,конституційний,ADJ,16,amod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,16,Суду,суд,NOUN,13,nmod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,17,",",",",PUNCT,18,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,18,вето,вето,NOUN,6,conj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,19,Президента,президент,NOUN,18,nmod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,20,або,або,CCONJ,22,cc
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,21,новий,новий,ADJ,22,amod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,22,законопроект,законопроект,NOUN,6,conj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,23,про,про,ADP,24,case
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,24,скасування,скасування,NOUN,22,nmod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,25,прийнятого,прийнятий,ADJ,26,amod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,26,закону,закон,NOUN,24,nmod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s11,27,.,.,PUNCT,2,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s12,1,Такої,такий,DET,2,det
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s12,2,процедури,процедура,NOUN,8,nsubj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s12,3,про,про,ADP,4,case
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s12,4,скасування,скасування,NOUN,2,nmod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s12,5,рішення,рішення,NOUN,4,nmod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s12,6,Верховної,верховний,ADJ,7,amod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s12,7,Ради,рада,NOUN,5,nmod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s12,8,немає,немає,ADV,0,root
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s12,9,в,в,ADP,14,case
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s12,10,жодному,жодний,DET,14,det
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s12,11,",",",",PUNCT,10,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s12,12,в,в,ADP,14,case
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s12,13,жодному,жодний,DET,14,det
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s12,14,парламенті,парламент,NOUN,8,obl
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s12,15,світу,світ,NOUN,14,nmod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s12,16,.,.,PUNCT,8,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s13,1,Ну,ну,PART,6,discourse
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s13,2,",",",",PUNCT,1,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s13,3,в,в,ADP,4,case
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s13,4,що,що,PRON,6,obl:arg
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s13,5,ви,ви,PRON,6,nsubj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s13,6,перетворюєте,перетворювати,VERB,0,root
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s13,7,Верховну,верховний,ADJ,8,amod
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s13,8,Раду,рада,NOUN,6,obj
train,ParlaMint-UA_2022-01-25-m0.u29.p1.lang1.s13,9,?,?,PUNCT,6,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s1,1,Я,я,PRON,2,nsubj
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s1,2,вважаю,вважати,VERB,0,root
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s1,3,",",",",PUNCT,6,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s1,4,що,що,SCONJ,6,mark
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s1,5,ми,ми,PRON,6,nsubj
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s1,6,маємо,мати,VERB,2,ccomp
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s1,7,внести,внести,VERB,6,xcomp
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s1,8,зміни,зміна,NOUN,7,obj
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s1,9,до,до,ADP,12,case
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s1,10,цієї,цей,DET,12,det
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s1,11,48,48,ADJ,12,amod
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s1,12,статті,стаття,NOUN,8,nmod
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s1,13,Регламенту,регламент,NOUN,12,nmod
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s1,14,і,і,CCONJ,15,cc
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s1,15,скасувати,скасувати,VERB,7,conj
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s1,16,цю,цей,DET,17,det
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s1,17,можливість,можливість,NOUN,15,obj
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s1,18,.,.,PUNCT,2,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s2,1,Ну,ну,PART,5,discourse
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s2,2,",",",",PUNCT,1,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s2,3,це,це,PRON,5,nsubj
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s2,4,абсурдна,абсурдний,ADJ,5,amod
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s2,5,ситуація,ситуація,NOUN,0,root
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s2,6,.,.,PUNCT,5,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s3,1,Про,про,ADP,2,case
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s3,2,що,що,PRON,4,obl
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s3,3,ми,ми,PRON,4,nsubj
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s3,4,розглядаємо,розглядати,VERB,0,root
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s3,5,?,?,PUNCT,4,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s4,1,Був,бути,VERB,0,root
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s4,2,час,час,NOUN,1,nsubj
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s4,3,",",",",PUNCT,5,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s4,4,ви,ви,PRON,5,nsubj
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s4,5,переконували,переконувати,VERB,1,parataxis
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s4,6,"""","""",PUNCT,7,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s4,7,за,за,ADV,5,advmod
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s4,8,"""","""",PUNCT,7,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s4,9,",",",",PUNCT,11,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s4,10,"""","""",PUNCT,11,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s4,11,проти,проти,ADV,7,conj
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s4,12,"""","""",PUNCT,11,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s4,13,закону,закон,NOUN,7,obl
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s4,14,.,.,PUNCT,1,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s5,1,Прийнятий,прийнятий,ADJ,0,root
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s5,2,закон,закон,NOUN,1,nsubj:pass
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s5,3,",",",",PUNCT,4,punct
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s5,4,будь,бути,VERB,1,parataxis
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s5,5,ласка,ласка,NOUN,4,fixed
train,ParlaMint-UA_2022-01-25-m0.u29.p2.lang1.s5,6,",",",",PUNCT,4,punct
