sent_id,processed_text,lemma_text,upos_seq
ParlaMint-UA_2004-11-27-m0.u52.p7.lang1.s4_2004-11-27-m0.u52.p7.lang1.s5,"Але ми сьогодні обов'язково повинні - сьогодні , підкреслюю ! - обов'язково повинні признати постановою Верховної Ради , яка є нормою законодавства України , визнання виборів сфальсифікованими , результати виборів недійсними ; призначення переголосування на 12 чи 19 грудня , висловлення недовіри ЦВК ; вимагати від Президента пропозиції по звільненню і призначенню нового складу ЦВК негайно ; встановлення тимчасового порядку щодо безперервної роботи парламенту у пленарному режимі до завершення виборів Президента , нараду .","але ми сьогодні обов'язково повинний - сьогодні , підкреслювати ! - обов'язково повинний признати постанова верховний рада , який бути норма законодавство Україна , визнання вибори сфальсифікований , результат вибори недійсний ; призначення переголосування на 12 чи 19 грудень , висловлення недовіра ЦВК ; вимагати від президент пропозиція по звільнення і призначення новий склад ЦВК негайно ; встановлення тимчасовий порядок щодо безперервний робота парламент у пленарний режим до завершення вибори президент , нарада .",CCONJ PRON ADV ADV ADJ PUNCT ADV PUNCT VERB PUNCT PUNCT ADV ADJ VERB NOUN ADJ NOUN PUNCT PRON AUX NOUN NOUN PROPN PUNCT NOUN NOUN ADJ PUNCT NOUN NOUN ADJ PUNCT NOUN NOUN ADP ADJ CCONJ ADJ NOUN PUNCT NOUN NOUN NOUN PUNCT VERB ADP NOUN NOUN ADP NOUN CCONJ NOUN ADJ NOUN NOUN ADV PUNCT NOUN ADJ NOUN ADP ADJ NOUN NOUN ADP ADJ NOUN ADP NOUN NOUN NOUN PUNCT NOUN PUNCT
ParlaMint-UA_2004-11-27-m0.u52.p7.lang1.s6,Що я хочу сказати ?,що я хотіти сказати ?,PRON PRON VERB VERB PUNCT
ParlaMint-UA_2004-11-27-m0.u52.p7.lang1.s7,"Вчора я проводив "" круглий стіл "" 15-ти політичних партій , які не входять ні в які блоки .","вчора я проводити "" круглий стіл "" 15 політичний партія , який не входити ні в який блок .",ADV PRON VERB PUNCT ADJ NOUN PUNCT NUM ADJ NOUN PUNCT PRON PART VERB PART ADP DET NOUN PUNCT
ParlaMint-UA_2004-11-27-m0.u52.p7.lang1.s8,"Вони , до речі , запропонували ще більш радикальні пропозиції , в тому числі відставку Кабінету Міністрів .","вони , до річ , запропонувати ще більш радикальний пропозиція , в той число відставка кабінет міністр .",PRON PUNCT ADP NOUN PUNCT VERB ADV ADV ADJ NOUN PUNCT ADP DET NOUN NOUN NOUN NOUN PUNCT
ParlaMint-UA_2004-11-27-m0.u52.p7.lang1.s9,"Мені здається , що з цього приводу треба прислухатися до думки цих політичних партій .","я здаватися , що з цей привід треба прислухатися до думка цей політичний партія .",PRON VERB PUNCT SCONJ ADP DET NOUN ADV VERB ADP NOUN DET ADJ NOUN PUNCT
ParlaMint-UA_2004-11-27-m0.u52.p8.lang1.s1,"І нарешті , треба сьогодні висловити категоричну оцінку щодо спроб сепаратизації України .","і нарешті , треба сьогодні висловити категоричний оцінка щодо спроба сепаратизація Україна .",CCONJ ADV PUNCT ADV ADV VERB ADJ NOUN ADP NOUN NOUN PROPN PUNCT
ParlaMint-UA_2004-11-27-m0.u52.p8.lang1.s10,Спасибі .,спасибі .,INTJ PUNCT
ParlaMint-UA_2004-11-27-m0.u52.p8.lang1.s2,Це ненормальне явище .,це ненормальний явище .,PRON ADJ NOUN PUNCT
ParlaMint-UA_2004-11-27-m0.u52.p8.lang1.s3,"Тут не будемо говорити хто перший , хто другий .","тут не бути говорити хто перший , хто другий .",ADV PART AUX VERB PRON ADJ PUNCT PRON ADJ PUNCT
ParlaMint-UA_2004-11-27-m0.u52.p8.lang1.s4,"Ми винні , що до цього допустили , але є конкретні посадовці , які перед Конституцією , перед законом мають підпадати за свої дії , і тоді все стане зрозумілим .","ми винний , що до це допустити , але бути конкретний посадовець , який перед конституція , перед закон мати підпадати за свій дія , і тоді все стати зрозумілий .",PRON ADJ PUNCT SCONJ ADP PRON VERB PUNCT CCONJ VERB ADJ NOUN PUNCT PRON ADP NOUN PUNCT ADP NOUN VERB VERB ADP DET NOUN PUNCT CCONJ ADV PRON VERB ADJ PUNCT
ParlaMint-UA_2004-11-27-m0.u52.p8.lang1.s5,"Ще раз підкреслюю , ми повинні рішення приймати сьогодні .","ще раз підкреслювати , ми повинний рішення приймати сьогодні .",ADV NOUN VERB PUNCT PRON ADJ NOUN VERB ADV PUNCT
ParlaMint-UA_2004-11-27-m0.u52.p8.lang1.s6,І не треба відтягувати їх на потім .,і не треба відтягувати вони на потім .,CCONJ PART ADV VERB PRON ADP ADV PUNCT
ParlaMint-UA_2004-11-27-m0.u52.p8.lang1.s7,"Не треба ждати рішень Верховного Суду , звільнимо ми його від такого тягаря .","не треба ждати рішення верховний суд , звільнити ми він від такий тягар .",PART ADV VERB NOUN ADJ NOUN PUNCT VERB PRON PRON ADP DET NOUN PUNCT
ParlaMint-UA_2004-11-27-m0.u52.p8.lang1.s8,"Звільнимо від висновків під тиском потім Центральної виборчої комісії і приймемо рішення , про що говорив Юлій Іоффе , приймемо рішення про дату розгляду питання про політичну реформу , яку треба до виборів Президента обов'язково прийняти .","звільнити від висновок під тиск потім центральний виборчий комісія і прийняти рішення , про що говорити Юлій Іоффе , прийняти рішення про дата розгляд питання про політичний реформа , який треба до вибори президент обов'язково прийняти .",VERB ADP NOUN ADP NOUN ADV ADJ ADJ NOUN CCONJ VERB NOUN PUNCT ADP PRON VERB PROPN PROPN PUNCT VERB NOUN ADP NOUN NOUN NOUN ADP ADJ NOUN PUNCT PRON ADV ADP NOUN NOUN ADV VERB PUNCT
ParlaMint-UA_2004-11-27-m0.u52.p8.lang1.s9,"Це вже зрозуміла вулиця , це зрозуміли вже скрізь і вже я думаю , шкодують ті , хто стільки шельмували , і мене , і тих хто був прибічником цієї реформи , зрозумівши , що це ключ до розв'язання загалом проблеми .","це вже зрозумілий вулиця , це зрозуміти вже скрізь і вже я думати , шкодувати той , хто стільки шельмувати , і я , і той хто бути прибічник цей реформа , зрозуміти , що це ключ до розв'язання загалом проблема .",PRON ADV ADJ NOUN PUNCT PRON VERB ADV ADV CCONJ ADV PRON VERB PUNCT VERB PRON PUNCT PRON ADV VERB PUNCT CCONJ PRON PUNCT CCONJ PRON PRON AUX NOUN DET NOUN PUNCT VERB PUNCT SCONJ PRON NOUN ADP NOUN ADV NOUN PUNCT
ParlaMint-UA_2004-11-27-m0.u53.p1.lang1.s1,"Так , Олександр Турчинов , від блоку Юлії Тимошенко , підготуватися Михайлу Гладію .","так , Олександр Турчинов , від блок Юлія Тимошенко , підготуватися Михайло Гладій .",PART PUNCT PROPN PROPN PUNCT ADP NOUN PROPN PROPN PUNCT VERB PROPN PROPN PUNCT
